epoch,mean_train_accuracy,std_train_accuracy,mean_valid_accuracy,std_valid_accuracy,min_valid_accuracy,max_valid_accuracy,mean_train_loss,mean_valid_loss
1,0.25347222222222227,0.005538167232604702,0.25,0.0,0.25,0.25,1.7871777786148921,2.372348209222158
2,0.2652777777777778,0.025909386258580046,0.2569444444444444,0.010758287072798366,0.25,0.2708333333333333,1.3514254689216614,2.496789296468099
3,0.32222222222222224,0.03432551151462627,0.2743055555555555,0.033376707890827535,0.25,0.3333333333333333,1.2088138712777032,3.338849809434679
4,0.42013888888888884,0.11159875629865863,0.3159722222222222,0.0714636983732663,0.20833333333333334,0.3958333333333333,1.0842083911101024,2.7767575316958957
5,0.43333333333333335,0.12842529172852035,0.2986111111111111,0.028463752127665536,0.25,0.3333333333333333,0.9358502646287282,3.1150875621371803
6,0.48819444444444443,0.09187161432411273,0.2951388888888889,0.08166737528037243,0.20833333333333334,0.4166666666666667,0.8381396406226688,2.6405805349349976
7,0.4763888888888889,0.15142074078784826,0.2708333333333333,0.07795119555779044,0.125,0.3333333333333333,0.7229503591855367,3.1262135903040567
8,0.4583333333333333,0.10461569884316811,0.2916666666666667,0.061801654059130524,0.1875,0.3541666666666667,0.6448075794511371,3.9106254445181947
9,0.5534722222222223,0.22042283650259978,0.3125,0.06588078458684124,0.25,0.4375,0.5731839213106368,3.186121569739448
10,0.65625,0.17888058555608793,0.2951388888888889,0.05498842470785873,0.25,0.3958333333333333,0.45998887005779476,3.1646671493848166
11,0.6270833333333333,0.1290658208477795,0.30902777777777773,0.06376043850632239,0.25,0.3958333333333333,0.40774884819984436,2.838064193725586
12,0.6048611111111111,0.296570872486506,0.3194444444444445,0.07869008596786276,0.25,0.4583333333333333,0.35659251279301113,4.126815921730466
13,0.7451388888888889,0.12265626843005287,0.3298611111111111,0.04642920736235217,0.2708333333333333,0.3958333333333333,0.30929704424407745,3.0423890286021766
14,0.6152777777777777,0.10326834874177007,0.3194444444444444,0.11385500851066219,0.22916666666666666,0.5416666666666666,0.2906019700898064,3.900472468800015
15,0.5930555555555556,0.1994030442949006,0.3159722222222222,0.05654500829395079,0.2708333333333333,0.3958333333333333,0.22205899937285314,4.054674069086711
16,0.6354166666666666,0.06507207542410186,0.34027777777777773,0.06544010549660971,0.2708333333333333,0.4583333333333333,0.19432443140281572,3.74138429429796
17,0.6743055555555556,0.15613421636053557,0.3159722222222222,0.07501928764336888,0.22916666666666666,0.4375,0.1841850298974249,3.532043867641025
18,0.7062499999999999,0.20916085649300847,0.3194444444444445,0.080866259044498,0.20833333333333334,0.4166666666666667,0.15905503357450168,3.800742228825887
19,0.7840277777777778,0.1875910272868042,0.3159722222222222,0.077298872829691,0.25,0.4583333333333333,0.1524817294544644,3.2211463981204562
20,0.6118055555555556,0.18043959951760613,0.3506944444444444,0.08272346279198119,0.25,0.4375,0.13992605722612805,4.506808506117927
21,0.7861111111111111,0.08977853410022459,0.34027777777777773,0.07414637675021746,0.2708333333333333,0.4791666666666667,0.13700341710613834,3.437770393159654
22,0.7868055555555555,0.11406067667238763,0.3368055555555556,0.040433129522249,0.3125,0.4166666666666667,0.11104810059898429,3.7588529785474143
23,0.8166666666666668,0.14603557405265638,0.3854166666666667,0.07186745129441806,0.2916666666666667,0.4791666666666667,0.08839226340254147,3.617389718691508
24,0.7937500000000001,0.1336129879748056,0.3368055555555556,0.07023851560272382,0.2708333333333333,0.4375,0.08144947559469276,3.820750819312201
25,0.8777777777777778,0.08989448547335109,0.3541666666666667,0.08333333333333331,0.2916666666666667,0.5,0.06962255496117804,3.361907349692451
26,0.9145833333333333,0.07099246830161321,0.375,0.05892556509887895,0.3125,0.4583333333333333,0.06239723399695423,3.362935172186958
27,0.9500000000000001,0.07026734661277595,0.39236111111111116,0.12034143170656225,0.2708333333333333,0.625,0.06411097529861662,3.1950295832422047
28,0.8180555555555555,0.11473600939483586,0.3541666666666667,0.09316949906249125,0.2708333333333333,0.5,0.05002995675636662,4.163705150286357
29,0.9270833333333334,0.10030335931008938,0.375,0.04166666666666664,0.3541666666666667,0.4583333333333333,0.049690889732705225,3.096448474460178
30,0.81875,0.14671755745876724,0.34375,0.0820209153542897,0.25,0.4375,0.05223819789373213,3.6988953087064953
31,0.9638888888888889,0.031031644541708783,0.3645833333333333,0.02871676823352131,0.3333333333333333,0.4166666666666667,0.04450099190904034,3.3868241243892245
32,0.9083333333333333,0.1548969191286759,0.34027777777777773,0.06273105439242342,0.25,0.4375,0.04525310243997308,3.4239017301135592
33,0.9263888888888889,0.09054873866638936,0.3645833333333333,0.03897559777889523,0.3125,0.4166666666666667,0.043221016393767464,3.241597579585181
34,0.8624999999999999,0.11666666666666668,0.3333333333333333,0.04166666666666667,0.2708333333333333,0.3958333333333333,0.03135985864533319,4.096707344055176
35,0.9020833333333332,0.10404159157653146,0.3368055555555556,0.030665836341416123,0.2916666666666667,0.375,0.03293009684421122,3.995584766070048
