epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best,train_accuracy,train_accuracy_best,valid_accuracy,valid_accuracy_best,fold,validation_run
1,8,2,4.486702919006348,1.5776553312937418,True,2.67747433980306,True,0.25,True,0.25,True,1,0
2,8,2,4.558838129043579,0.9139016310373942,True,3.628703514734904,False,0.2708333333333333,True,0.25,False,1,0
3,8,2,4.423693656921387,0.6915950616200764,True,3.81899086634318,False,0.4166666666666667,True,0.3125,True,1,0
4,8,2,4.429675340652466,0.5602539658546448,True,2.5206283728281655,True,0.4583333333333333,True,0.3333333333333333,True,1,0
5,8,2,4.467139720916748,0.43117651144663494,True,1.7204196453094482,True,0.75,True,0.4791666666666667,True,1,0
6,8,2,4.435761213302612,0.35597103436787925,True,2.6455833117167153,False,0.5708333333333333,False,0.375,False,1,0
7,8,2,4.585136890411377,0.28231555620829263,True,1.5694788694381714,True,0.7791666666666667,True,0.5833333333333334,True,1,0
8,8,2,4.571980714797974,0.2662858704725901,True,3.050604979197184,False,0.5125,False,0.4375,False,1,0
9,8,2,4.493203401565552,0.2588643213113149,True,1.3019656737645466,True,0.8166666666666667,True,0.6875,True,1,0
10,8,2,4.532439947128296,0.1672138676047325,True,2.35676638285319,False,0.6583333333333333,False,0.4791666666666667,False,1,0
11,8,2,4.507231712341309,0.16405321756998698,True,1.9266384840011597,False,0.8541666666666666,True,0.5625,False,1,0
12,8,2,4.5042736530303955,0.10783414443333944,True,2.072068174680074,False,0.7666666666666667,False,0.5208333333333334,False,1,0
13,8,2,4.50462532043457,0.0802411417166392,True,1.1389460166295369,True,0.9291666666666667,True,0.7291666666666666,True,1,0
14,8,2,4.60252833366394,0.08835354695717494,False,1.5558259884516399,False,0.8708333333333333,False,0.625,False,1,0
15,8,2,4.451767206192017,0.09693620751301447,False,1.8238897720972698,False,0.8333333333333334,False,0.6041666666666666,False,1,0
16,8,2,4.388533115386963,0.0813773771127065,False,2.8475367228190103,False,0.6541666666666667,False,0.4583333333333333,False,1,0
17,8,2,4.456813097000122,0.06484689364830652,True,1.7581599354743958,False,0.85,False,0.6458333333333334,False,1,0
18,8,2,4.56300163269043,0.08171855260928472,False,1.3798660437266033,False,0.8791666666666667,False,0.75,True,1,0
19,8,2,4.485253095626831,0.0869794468084971,False,1.2095287839571636,False,0.9708333333333333,True,0.6666666666666666,False,1,0
20,8,2,4.41624903678894,0.0812881017724673,False,3.123988151550293,False,0.6041666666666666,False,0.4791666666666667,False,1,0
21,8,2,4.410733938217163,0.09151158581177393,False,1.3042892615000408,False,0.9125,False,0.6458333333333334,False,1,0
22,8,2,4.416457176208496,0.07881658424933752,False,2.4622149070103965,False,0.7625,False,0.5,False,1,0
23,8,2,4.4523537158966064,0.044501227388779326,True,2.907356381416321,False,0.7541666666666667,False,0.5,False,1,0
24,8,2,4.497116804122925,0.05236083095272382,False,1.342848300933838,False,0.9958333333333333,True,0.625,False,1,0
25,8,2,4.421543836593628,0.06125548382600148,False,1.977680762608846,False,0.9125,False,0.5833333333333334,False,1,0
26,8,2,4.419870376586914,0.07038216094175974,False,1.4488577047983806,False,1.0,True,0.6458333333333334,False,1,0
27,8,2,4.396250247955322,0.051731372624635695,False,2.607251604398092,False,0.775,False,0.5,False,1,0
28,8,2,4.524613380432129,0.03899224599202474,True,2.413756847381592,False,0.8458333333333333,False,0.5208333333333334,False,1,0
29,8,2,4.398089408874512,0.028231642954051495,True,1.3454907139142354,False,0.9916666666666667,False,0.6458333333333334,False,1,0
30,8,2,4.4346208572387695,0.02795376591384411,True,1.1398270726203918,False,1.0,False,0.7083333333333334,False,1,0
31,8,2,4.374548673629761,0.028516945615410804,False,2.2515241305033364,False,0.8083333333333333,False,0.5833333333333334,False,1,0
32,8,2,4.387229919433594,0.016127179935574533,True,3.0064712365468345,False,0.7625,False,0.5,False,1,0
33,8,2,4.500574111938477,0.0221100440248847,False,3.1628162066141763,False,0.75,False,0.5,False,1,0
34,8,2,4.42158317565918,0.01695145604511102,False,1.7109789450963337,False,0.9875,False,0.6041666666666666,False,1,0
35,8,2,4.399420738220215,0.013499171721438568,True,1.3908941745758057,False,0.975,False,0.6458333333333334,False,1,0
1,8,2,4.393373727798462,1.535008716583252,True,1.5605974197387695,True,0.2875,True,0.2916666666666667,True,2,1
2,8,2,4.520596265792847,0.9638407150904338,True,4.4050296147664385,False,0.25,False,0.25,False,2,1
3,8,2,4.46734356880188,0.8108222961425782,True,4.916846593221028,False,0.275,False,0.2708333333333333,False,2,1
