epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best,train_accuracy,train_accuracy_best,valid_accuracy,valid_accuracy_best,fold,validation_run
1,8,2,5.315743446350098,1.8772704601287842,True,2.531592051188151,True,0.25,True,0.25,True,1,0
2,8,2,5.317161560058594,1.414921728769938,True,2.4280904134114585,True,0.25,False,0.25,False,1,0
3,8,2,5.130635976791382,1.2567481517791748,True,3.1967415809631348,False,0.25,False,0.25,False,1,0
4,8,2,13.815263032913208,1.088466231028239,True,2.634777307510376,False,0.25416666666666665,True,0.25,False,1,0
5,8,2,5.818728923797607,0.9498477021853129,True,3.4130489826202393,False,0.25833333333333336,True,0.25,False,1,0
6,8,2,8.454949855804443,0.8371176997820536,True,3.065432627995809,False,0.2875,True,0.25,False,1,0
7,8,2,6.682058811187744,0.7605333964029948,True,3.3899502754211426,False,0.6041666666666666,True,0.2916666666666667,True,1,0
8,8,2,7.980650424957275,0.6411710063616435,True,2.612401088078817,False,0.5125,False,0.375,True,1,0
9,8,2,6.509167671203613,0.532178149620692,True,2.9929587841033936,False,0.6791666666666667,True,0.375,False,1,0
10,8,2,5.839449405670166,0.474012021223704,True,2.8112691243489585,False,0.6625,False,0.4375,True,1,0
11,8,2,7.778116941452026,0.3735688050587972,True,4.019132773081462,False,0.45416666666666666,False,0.2708333333333333,False,1,0
12,8,2,5.733186483383179,0.34414801994959515,True,3.1342060565948486,False,0.7291666666666666,True,0.4166666666666667,False,1,0
13,8,2,4.631315469741821,0.3061734616756439,True,2.4637357791264853,False,0.9375,True,0.2916666666666667,False,1,0
14,8,2,4.847633600234985,0.25678415497144064,True,3.84452215830485,False,0.44583333333333336,False,0.3125,False,1,0
15,8,2,4.495203495025635,0.2092180867989858,True,6.978429317474365,False,0.275,False,0.25,False,1,0
16,8,2,4.917454719543457,0.20307689011096955,True,4.588705698649089,False,0.6541666666666667,False,0.3958333333333333,False,1,0
17,8,2,5.251523494720459,0.1438613737622897,True,2.2220579385757446,True,0.9916666666666667,True,0.2916666666666667,False,1,0
18,8,2,4.958958625793457,0.10942568729321162,True,2.278648575146993,False,0.9958333333333333,True,0.2708333333333333,False,1,0
19,8,2,4.9998650550842285,0.10902899503707886,True,3.7124783992767334,False,0.7375,False,0.3333333333333333,False,1,0
20,8,2,5.141561031341553,0.08482275654872258,True,3.1583776473999023,False,0.9,False,0.3125,False,1,0
21,8,2,5.29043173789978,0.077189901471138,True,2.336984078089396,False,1.0,True,0.22916666666666666,False,1,0
22,8,2,6.519784450531006,0.0735237864156564,True,4.799822171529134,False,0.7458333333333333,False,0.3333333333333333,False,1,0
23,8,2,5.207879543304443,0.07582570562760035,False,2.8167786598205566,False,0.9958333333333333,False,0.3958333333333333,False,1,0
24,8,2,4.858733177185059,0.0513855775197347,True,3.414252758026123,False,0.8,False,0.125,False,1,0
25,8,2,4.709427356719971,0.09727301672101021,False,5.426186402638753,False,0.5916666666666667,False,0.4166666666666667,False,1,0
26,8,2,4.485032796859741,0.05328279534975688,False,6.430192470550537,False,0.5125,False,0.3125,False,1,0
27,8,2,4.578150987625122,0.07195604319373766,False,5.095746835072835,False,0.5708333333333333,False,0.1875,False,1,0
28,8,2,4.685177326202393,0.07107876266042391,False,5.544295787811279,False,0.75,False,0.375,False,1,0
29,8,2,4.366277456283569,0.0801100954413414,False,3.1387557983398438,False,0.9833333333333333,False,0.25,False,1,0
30,8,2,4.204461336135864,0.05329913261036078,False,7.574152946472168,False,0.4583333333333333,False,0.2708333333333333,False,1,0
31,8,2,4.3740904331207275,0.045335302501916884,True,3.0737321376800537,False,0.9875,False,0.4166666666666667,False,1,0
32,8,2,4.3763747215271,0.03289437976976236,True,5.046637852986653,False,0.75,False,0.3125,False,1,0
33,8,2,4.453027009963989,0.04823274165391922,False,3.246780792872111,False,0.9916666666666667,False,0.2916666666666667,False,1,0
34,8,2,4.456130743026733,0.04796632379293442,False,6.500927130381267,False,0.5208333333333334,False,0.2916666666666667,False,1,0
35,8,2,4.230447769165039,0.03896698554356893,False,7.426761786142985,False,0.37083333333333335,False,0.25,False,1,0
1,8,2,4.663962125778198,1.8525756200154622,True,2.416311264038086,True,0.24583333333333332,True,0.25,True,2,1
2,8,2,4.858834981918335,1.4416220744450887,True,2.651064395904541,False,0.32083333333333336,True,0.2708333333333333,True,2,1
3,8,2,5.186138868331909,1.2944010178248087,True,1.7359981934229534,True,0.2833333333333333,False,0.25,False,2,1
4,8,2,5.035639047622681,1.1763010025024414,True,2.440025885899862,False,0.3375,True,0.22916666666666666,False,2,1
