epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best,train_accuracy,train_accuracy_best,valid_accuracy,valid_accuracy_best,fold,validation_run
19,8,2,4.85078763961792,0.15894305457671484,False,3.702627261479696,False,0.8166666666666667,True,0.25,False,3,2
20,8,2,4.895930528640747,0.16555820753177006,False,7.2812832196553545,False,0.30416666666666664,False,0.25,False,3,2
21,8,2,4.742396831512451,0.12968861013650895,True,3.37880007425944,False,0.9083333333333333,True,0.3541666666666667,True,3,2
22,8,2,4.559503078460693,0.08830231328805288,True,4.964474360148112,False,0.7125,False,0.3125,False,3,2
23,8,2,4.5379602909088135,0.08774685760339102,True,4.1462093989054365,False,0.8666666666666667,False,0.3125,False,3,2
24,8,2,4.56503438949585,0.06530215293169021,True,3.707890748977661,False,0.9,False,0.3958333333333333,True,3,2
25,8,2,4.62718391418457,0.054402575641870496,True,4.735816955566406,False,0.8166666666666667,False,0.2916666666666667,False,3,2
26,8,2,4.497820138931274,0.04490893942614396,True,4.774248758951823,False,0.8166666666666667,False,0.3541666666666667,False,3,2
27,8,2,4.452587366104126,0.05058637162049611,False,4.07310692469279,False,0.9791666666666666,True,0.3541666666666667,False,3,2
28,8,2,4.569319009780884,0.0389395905037721,True,4.1761519114176435,False,0.9125,False,0.2916666666666667,False,3,2
29,8,2,4.505213975906372,0.056031744182109836,False,3.6385107040405273,False,0.9791666666666666,False,0.375,False,3,2
30,8,2,4.482951641082764,0.04900693893432617,False,5.237881501515706,False,0.6041666666666666,False,0.2916666666666667,False,3,2
31,8,2,4.528291463851929,0.04824633051951726,False,3.7429682413736978,False,0.9708333333333333,False,0.375,False,3,2
32,8,2,4.488390207290649,0.05030172243714333,False,4.462456067403157,False,0.95,False,0.3125,False,3,2
33,8,2,4.506439924240112,0.045128866533438367,False,2.9712608655293784,False,1.0,True,0.4166666666666667,True,3,2
34,8,2,4.519099473953247,0.040701909363269805,False,6.016798973083496,False,0.6708333333333333,False,0.3125,False,3,2
35,8,2,4.436001300811768,0.03133997867504756,True,5.27567704518636,False,0.8458333333333333,False,0.3125,False,3,2
1,8,2,4.522322177886963,1.5193673372268677,True,1.993878960609436,True,0.25,True,0.25,True,4,3
2,8,2,4.553383827209473,1.2596649408340455,True,2.330268462498983,False,0.25,False,0.25,False,4,3
3,8,2,4.511691093444824,1.212689995765686,True,2.647930304209391,False,0.2916666666666667,True,0.2916666666666667,True,4,3
4,8,2,4.507063865661621,1.0767650524775187,True,2.0824503898620605,False,0.42916666666666664,True,0.3958333333333333,True,4,3
5,8,2,4.478313684463501,0.9120628436406454,True,3.566739877065023,False,0.2916666666666667,False,0.2916666666666667,False,4,3
6,8,2,4.4710471630096436,0.7719157497088115,True,2.0809861024220786,False,0.5041666666666667,True,0.3541666666666667,False,4,3
7,8,2,4.48581075668335,0.6782803018887837,True,2.551469326019287,False,0.5041666666666667,False,0.3333333333333333,False,4,3
8,8,2,4.471736669540405,0.5789978583653768,True,6.8675204912821455,False,0.2625,False,0.2708333333333333,False,4,3
9,8,2,4.479030132293701,0.5460169752438863,True,3.427591641743978,False,0.4041666666666667,False,0.3125,False,4,3
10,8,2,4.4777960777282715,0.4347768942515055,True,4.033815145492554,False,0.4166666666666667,False,0.25,False,4,3
11,8,2,4.5918989181518555,0.3786753356456757,True,1.930501143137614,True,0.7875,True,0.375,False,4,3
12,8,2,4.532953977584839,0.3331199109554291,True,1.8017646074295044,True,0.9458333333333333,True,0.4583333333333333,True,4,3
13,8,2,4.5289576053619385,0.29946330189704895,True,2.922473748524984,False,0.6958333333333333,False,0.3958333333333333,False,4,3
14,8,2,4.563260555267334,0.24993044535319012,True,2.9703081448872886,False,0.7541666666666667,False,0.5416666666666666,True,4,3
15,8,2,4.520166397094727,0.21930287579695384,True,3.9382543563842773,False,0.5041666666666667,False,0.3125,False,4,3
16,8,2,4.613456726074219,0.1860200693209966,True,3.2350002924601235,False,0.6916666666666667,False,0.4583333333333333,False,4,3
17,8,2,4.51751184463501,0.16507643262545268,True,1.988821268081665,False,0.8291666666666667,False,0.4375,False,4,3
18,8,2,4.521592378616333,0.12457989851633708,True,2.964136838912964,False,0.7125,False,0.3333333333333333,False,4,3
19,8,2,4.562501668930054,0.13026411434014637,False,2.193835179011027,False,0.9666666666666667,True,0.4583333333333333,False,4,3
20,8,2,4.620001554489136,0.11493147909641266,True,2.453225294748942,False,0.75,False,0.4166666666666667,False,4,3
21,8,2,4.617269515991211,0.14402474860350292,False,3.5797234376271567,False,0.6875,False,0.4791666666666667,False,4,3
22,8,2,4.622566223144531,0.10547100752592087,True,2.9323383967081704,False,0.7,False,0.4166666666666667,False,4,3
23,8,2,4.661697149276733,0.08275985519091288,True,2.083439350128174,False,0.9875,True,0.4791666666666667,False,4,3
24,8,2,4.581965446472168,0.07717425574858984,True,5.299826939900716,False,0.5708333333333333,False,0.2916666666666667,False,4,3
25,8,2,4.5578694343566895,0.05684614107012749,True,2.397839148839315,False,0.9166666666666666,False,0.5,False,4,3
26,8,2,4.531520843505859,0.05552273094654083,True,2.2910869121551514,False,0.9458333333333333,False,0.4375,False,4,3
27,8,2,4.532310485839844,0.03966834098100662,True,1.8274778127670288,False,1.0,True,0.625,True,4,3
28,8,2,4.456482648849487,0.04841804777582486,False,3.6238973140716553,False,0.9125,False,0.5,False,4,3
29,8,2,4.5530829429626465,0.03574507609009743,True,3.3064311345418296,False,0.7625,False,0.3541666666666667,False,4,3
30,8,2,4.481853246688843,0.03763442945977052,False,2.5111656188964844,False,0.8875,False,0.4375,False,4,3
31,8,2,4.531431436538696,0.03483626867334048,True,3.3448166052500405,False,0.9208333333333333,False,0.4166666666666667,False,4,3
32,8,2,4.493810653686523,0.02291265291472276,True,1.8638959725697835,False,1.0,False,0.4375,False,4,3
33,8,2,4.513185262680054,0.028214885418613753,False,2.7083748976389566,False,0.9125,False,0.3333333333333333,False,4,3
34,8,2,4.46504020690918,0.021501124029358228,True,3.03303861618042,False,0.85,False,0.3541666666666667,False,4,3
35,8,2,4.599226236343384,0.018102925270795822,True,3.490143140157064,False,0.9,False,0.375,False,4,3
1,8,2,4.664808988571167,1.7396477063496907,True,2.4654335180918374,True,0.2625,True,0.25,True,5,4
2,8,2,4.459657430648804,1.3645472923914592,True,2.3776662349700928,True,0.2791666666666667,True,0.25,False,5,4
3,8,2,4.905706882476807,1.2396881421407064,True,3.8797740936279297,False,0.3875,True,0.3333333333333333,True,5,4
4,8,2,4.959124326705933,1.1554349144299825,True,2.088167667388916,True,0.39166666666666666,True,0.3541666666666667,True,5,4
5,8,2,4.76277494430542,0.962876311937968,True,2.4167750676472983,False,0.5208333333333334,True,0.3125,False,5,4
6,8,2,4.55946159362793,0.9353572964668274,True,3.2350592613220215,False,0.3541666666666667,False,0.2916666666666667,False,5,4
7,8,2,4.386511564254761,0.7835774262746175,True,5.9380645751953125,False,0.2625,False,0.25,False,5,4
8,8,2,4.8306565284729,0.7093562801678975,True,2.280458688735962,False,0.5791666666666667,True,0.3541666666666667,False,5,4
9,8,2,4.501909494400024,0.6032577117284139,True,4.147502263387044,False,0.2875,False,0.25,False,5,4
10,8,2,4.635207653045654,0.47055327892303467,True,4.1592936515808105,False,0.4625,False,0.2916666666666667,False,5,4
11,8,2,4.963287353515625,0.48388997713724774,False,2.559128443400065,False,0.6083333333333333,True,0.3125,False,5,4
12,8,2,4.9180097579956055,0.41444355646769204,True,4.761393229166667,False,0.45416666666666666,False,0.2916666666666667,False,5,4
13,8,2,4.479469537734985,0.3919224758942922,True,1.782702644666036,True,0.9791666666666666,True,0.3125,False,5,4
14,8,2,5.000086307525635,0.34030208190282185,True,2.7973619302113852,False,0.6458333333333334,False,0.2708333333333333,False,5,4
15,8,2,5.0320374965667725,0.23299488425254822,True,2.3324689070383706,False,0.9583333333333334,False,0.375,True,5,4
16,8,2,4.96152663230896,0.2066168576478958,True,3.094972292582194,False,0.6416666666666667,False,0.2708333333333333,False,5,4
17,8,2,4.891696929931641,0.20621364712715148,True,3.8907953898111978,False,0.525,False,0.2708333333333333,False,5,4
18,8,2,4.869210720062256,0.18688523322343825,True,2.5013256072998047,False,0.9791666666666666,False,0.3125,False,5,4
19,8,2,4.933009147644043,0.1395106573899587,True,2.353693644205729,False,0.9583333333333334,False,0.3125,False,5,4
20,8,2,5.06510066986084,0.1476214478413264,False,3.653822739919027,False,0.6666666666666666,False,0.4375,True,5,4
21,8,2,5.172604560852051,0.11453740720947583,True,3.721215089162191,False,0.7041666666666667,False,0.3333333333333333,False,5,4
22,8,2,4.893665075302124,0.11268376236160596,True,2.477065126101176,False,1.0,True,0.3333333333333333,False,5,4
23,8,2,5.398905038833618,0.0839481939872106,True,3.0344647566477456,False,0.9333333333333333,False,0.3958333333333333,False,5,4
24,8,2,5.400583267211914,0.07232049678762754,True,3.5674780209859214,False,0.8208333333333333,False,0.2708333333333333,False,5,4
25,8,2,4.656750202178955,0.0738937442501386,False,2.431812604268392,False,1.0,False,0.3541666666666667,False,5,4
26,8,2,4.431488513946533,0.060875889658927915,True,3.200838247934977,False,0.975,False,0.3541666666666667,False,5,4
27,8,2,4.588611841201782,0.07498343338569005,False,2.97779647509257,False,0.9916666666666667,False,0.2708333333333333,False,5,4
28,8,2,4.65447735786438,0.05165139635403951,True,3.7598541577657065,False,0.8666666666666667,False,0.2708333333333333,False,5,4
29,8,2,4.53589129447937,0.05946684330701828,False,2.5909924507141113,False,1.0,False,0.3541666666666667,False,5,4
30,8,2,4.8090691566467285,0.05771101911862691,False,3.3121641476949057,False,0.9125,False,0.2708333333333333,False,5,4
31,8,2,4.464534044265747,0.039318644503752394,True,3.8007691701253257,False,0.9416666666666667,False,0.3541666666666667,False,5,4
32,8,2,4.5354695320129395,0.049130503584941226,False,3.401156425476074,False,0.9416666666666667,False,0.25,False,5,4
33,8,2,4.44282603263855,0.03499803269902865,True,2.752267837524414,False,1.0,False,0.3125,False,5,4
34,8,2,4.529393672943115,0.025748128071427345,True,3.2006030877431235,False,0.9791666666666666,False,0.3333333333333333,False,5,4
35,8,2,4.456399440765381,0.0305746268791457,False,4.167124589284261,False,0.725,False,0.3541666666666667,False,5,4
1,8,2,4.672049045562744,2.0384658495585124,True,2.2007346947987876,True,0.25,True,0.25,True,6,5
2,8,2,4.709287643432617,1.3435486078262329,True,3.305635690689087,False,0.25,False,0.25,False,6,5
3,8,2,5.092411518096924,1.1657859086990356,True,2.9105285008748374,False,0.32083333333333336,True,0.25,False,6,5
4,8,2,4.973572492599487,1.0222777446111044,True,4.075108528137207,False,0.25,False,0.25,False,6,5
5,8,2,5.5581560134887695,0.8925835251808166,True,2.1331438223520913,True,0.5416666666666666,True,0.2916666666666667,True,6,5
6,8,2,4.951034307479858,0.7768425941467285,True,2.430992682774862,False,0.575,True,0.20833333333333334,False,6,5
7,8,2,4.740313291549683,0.6955724080403646,True,2.910719712575277,False,0.44166666666666665,False,0.3333333333333333,True,6,5
8,8,2,4.6644792556762695,0.6407535632451375,True,3.8769383430480957,False,0.4875,False,0.2708333333333333,False,6,5
9,8,2,4.654555320739746,0.5136180837949117,True,3.4897002379099527,False,0.5208333333333334,False,0.2708333333333333,False,6,5
10,8,2,4.708890438079834,0.4137430866559347,True,3.125922203063965,False,0.7208333333333333,True,0.25,False,6,5
11,8,2,4.92665696144104,0.3944860816001892,True,4.048552354176839,False,0.525,False,0.25,False,6,5
12,8,2,5.208361864089966,0.34401031136512755,True,2.2292629877726235,False,0.8833333333333333,True,0.3541666666666667,True,6,5
13,8,2,5.030162334442139,0.29583295385042824,True,3.548197348912557,False,0.7333333333333333,False,0.3125,False,6,5
14,8,2,4.930978298187256,0.28325465122858684,True,4.565567175547282,False,0.5541666666666667,False,0.2708333333333333,False,6,5
15,8,2,6.619265079498291,0.20896761119365692,True,4.120039701461792,False,0.6083333333333333,False,0.2708333333333333,False,6,5
16,8,2,4.684687852859497,0.1720374380548795,True,4.069720109303792,False,0.7166666666666667,False,0.3333333333333333,False,6,5
17,8,2,4.558251857757568,0.16009344855944316,True,3.493894100189209,False,0.8,False,0.22916666666666666,False,6,5
18,8,2,4.495479583740234,0.12377107838789622,True,3.353369156519572,False,0.8541666666666666,False,0.20833333333333334,False,6,5
19,8,2,4.349635601043701,0.1236389900247256,True,4.157928307851155,False,0.7375,False,0.2916666666666667,False,6,5
20,8,2,4.453165054321289,0.10248608936866124,True,4.037035624186198,False,0.7333333333333333,False,0.3958333333333333,True,6,5
21,8,2,4.447407960891724,0.1019680788119634,True,4.093052943547566,False,0.7875,False,0.2708333333333333,False,6,5
22,8,2,4.479341983795166,0.11444715708494187,False,4.439298550287883,False,0.8041666666666667,False,0.3333333333333333,False,6,5
23,8,2,4.60310435295105,0.08943039178848267,True,4.892975012461345,False,0.6708333333333333,False,0.3958333333333333,False,6,5
24,8,2,5.0904762744903564,0.09052238116661708,False,4.883126894632976,False,0.7041666666666667,False,0.2708333333333333,False,6,5
25,8,2,5.020626783370972,0.0843922033905983,True,3.7255353927612305,False,0.9458333333333333,True,0.2916666666666667,False,6,5
26,8,2,4.977095603942871,0.0806935265660286,True,4.461669127146403,False,0.8583333333333333,False,0.3125,False,6,5
27,8,2,4.958892822265625,0.08597588390111924,False,3.27026629447937,False,1.0,True,0.3541666666666667,False,6,5
28,8,2,4.739036798477173,0.05447821045915286,True,5.652318954467773,False,0.6083333333333333,False,0.2708333333333333,False,6,5
29,8,2,4.837041139602661,0.05507255916794141,False,3.4386600653330484,False,0.9833333333333333,False,0.3541666666666667,False,6,5
30,8,2,4.660142183303833,0.07147049034635226,False,5.422506650288899,False,0.6625,False,0.25,False,6,5
31,8,2,4.513956308364868,0.04604466557502747,True,3.4941638310750327,False,1.0,False,0.3333333333333333,False,6,5
32,8,2,4.497759103775024,0.05697099938988685,False,3.689558506011963,False,0.9666666666666667,False,0.3333333333333333,False,6,5
33,8,2,4.454457759857178,0.057168850923577944,False,4.7872951825459795,False,0.7833333333333333,False,0.375,False,6,5
34,8,2,4.459929466247559,0.036537987738847734,True,5.1406486829121905,False,0.8416666666666667,False,0.2708333333333333,False,6,5
35,8,2,4.512707710266113,0.028407775859038035,True,4.036550760269165,False,0.9875,False,0.3333333333333333,False,6,5
