epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best,train_accuracy,train_accuracy_best,valid_accuracy,valid_accuracy_best,fold,validation_run
1,8,2,4.968884229660034,1.8909759124120076,True,1.6354765097300212,True,0.25,True,0.25,True,1,0
2,8,2,4.919760227203369,1.2957342465718586,True,2.0803078015645347,False,0.3958333333333333,True,0.2708333333333333,True,1,0
3,8,2,6.644847393035889,1.0380617300669353,True,2.6053497791290283,False,0.37916666666666665,False,0.25,False,1,0
4,8,2,4.722041130065918,0.9180195887883504,True,5.591187953948975,False,0.25833333333333336,False,0.25,False,1,0
5,8,2,4.65701699256897,0.7931504567464193,True,3.5922865867614746,False,0.4125,True,0.3541666666666667,True,1,0
6,8,2,4.765198707580566,0.6792763829231262,True,4.675440311431885,False,0.2916666666666667,False,0.25,False,1,0
7,8,2,4.753694772720337,0.5774770279725393,True,4.135014931360881,False,0.49166666666666664,True,0.3958333333333333,True,1,0
8,8,2,4.955481290817261,0.44915834863980614,True,6.5944695472717285,False,0.25833333333333336,False,0.25,False,1,0
9,8,2,4.8615806102752686,0.4067080597082774,True,4.0570939381917315,False,0.4583333333333333,False,0.2916666666666667,False,1,0
10,8,2,4.949254274368286,0.36560626029968263,True,2.6061676343282065,False,0.75,True,0.375,False,1,0
11,8,2,4.689516305923462,0.3464760760466258,True,4.72515853246053,False,0.37083333333333335,False,0.2708333333333333,False,1,0
12,8,2,4.564979314804077,0.32658712367216747,True,3.4187541802724204,False,0.5125,False,0.3125,False,1,0
13,8,2,4.668313026428223,0.260010176897049,True,3.1476643880208335,False,0.6625,False,0.3333333333333333,False,1,0
14,8,2,4.936203479766846,0.20819051365057628,True,2.813936233520508,False,0.6541666666666667,False,0.3333333333333333,False,1,0
15,8,2,4.8593971729278564,0.2199242870012919,False,9.1641206741333,False,0.25,False,0.25,False,1,0
16,8,2,4.829070091247559,0.15574868122736613,True,1.7840925455093384,False,0.9083333333333333,True,0.4166666666666667,True,1,0
17,8,2,4.713279724121094,0.13851224432388942,True,2.9358455340067544,False,0.725,False,0.3541666666666667,False,1,0
18,8,2,4.512976408004761,0.11681262254714966,True,4.271917184193929,False,0.5666666666666667,False,0.375,False,1,0
19,8,2,4.559415578842163,0.09470844840010008,True,2.2078601519266763,False,0.925,True,0.4791666666666667,True,1,0
20,8,2,4.493690013885498,0.07169830550750096,True,3.3616506258646646,False,0.7291666666666666,False,0.3541666666666667,False,1,0
21,8,2,4.538729906082153,0.061390792950987816,True,2.1965057055155435,False,0.9625,True,0.4375,False,1,0
22,8,2,4.928806304931641,0.0672855794429779,False,2.8846649328867593,False,0.8541666666666666,False,0.3541666666666667,False,1,0
23,8,2,5.251410245895386,0.05180821145574252,True,2.4086238543192544,False,0.9541666666666667,False,0.4166666666666667,False,1,0
24,8,2,5.104696989059448,0.047564400484164555,True,3.0149431228637695,False,0.9625,False,0.4375,False,1,0
25,8,2,4.873605489730835,0.05636249879995982,False,3.472193956375122,False,0.7375,False,0.3333333333333333,False,1,0
26,8,2,4.788058757781982,0.07422810370723407,False,8.020375887552897,False,0.2791666666666667,False,0.2708333333333333,False,1,0
27,8,2,4.947716474533081,0.09279370953639349,False,7.793642997741699,False,0.35833333333333334,False,0.25,False,1,0
28,8,2,4.922499418258667,0.09456223050753275,False,1.9351259867350261,False,0.9791666666666666,True,0.4166666666666667,False,1,0
29,8,2,4.876142263412476,0.08739251221219699,False,3.3524159590403237,False,0.7583333333333333,False,0.4166666666666667,False,1,0
30,8,2,4.844482898712158,0.0670713022351265,False,5.6348036130269366,False,0.55,False,0.3541666666666667,False,1,0
31,8,2,4.5127317905426025,0.056664389868577324,False,4.892979780832927,False,0.5958333333333333,False,0.3125,False,1,0
32,8,2,4.550858736038208,0.032653047765294714,True,5.451200485229492,False,0.5125,False,0.3125,False,1,0
33,8,2,4.571600914001465,0.034229984631141026,False,2.714043458302816,False,0.9958333333333333,True,0.4166666666666667,False,1,0
34,8,2,4.492061376571655,0.02641562223434448,True,3.437705675760905,False,0.9208333333333333,False,0.3958333333333333,False,1,0
35,8,2,4.431999206542969,0.025716669236620266,True,2.9106054306030273,False,0.9291666666666667,False,0.3541666666666667,False,1,0
1,8,2,4.451382398605347,1.6882184187571208,True,1.8450806935628254,True,0.3333333333333333,True,0.2916666666666667,True,2,1
