epoch,train_batch_count,valid_batch_count,dur,train_loss,train_loss_best,valid_loss,valid_loss_best,train_accuracy,train_accuracy_best,valid_accuracy,valid_accuracy_best,fold,validation_run
1,8,2,4.60384726524353,1.7812699715296427,True,2.8258304595947266,True,0.25,True,0.25,True,1,0
2,8,2,4.39455509185791,1.1008643666903177,True,5.1705648104349775,False,0.25,False,0.25,False,1,0
3,8,2,4.530743598937988,0.8032485723495484,True,1.3679987986882527,True,0.525,True,0.5625,True,1,0
4,8,2,4.408424139022827,0.6712381521860759,True,2.298372983932495,False,0.4583333333333333,False,0.4583333333333333,False,1,0
5,8,2,4.421165466308594,0.5639335751533509,True,1.3934921423594158,False,0.6666666666666666,True,0.5416666666666666,False,1,0
6,8,2,4.322851896286011,0.4043212294578552,True,1.5249292055765789,False,0.7,True,0.625,True,1,0
7,8,2,4.3419225215911865,0.3957846363385518,True,3.412478526433309,False,0.3541666666666667,False,0.3541666666666667,False,1,0
8,8,2,4.457218885421753,0.3339553713798523,True,2.567520260810852,False,0.6083333333333333,False,0.3958333333333333,False,1,0
9,8,2,4.30515456199646,0.2874244014422099,True,2.2945214907328286,False,0.6541666666666667,False,0.5,False,1,0
10,8,2,4.325442314147949,0.24172081549962363,True,1.5525632699330647,False,0.8708333333333333,True,0.6041666666666666,False,1,0
11,8,2,4.4597954750061035,0.20547071794668834,True,2.651515086491903,False,0.6375,False,0.4166666666666667,False,1,0
12,8,2,4.285912275314331,0.17601155440012614,True,3.8516845703125,False,0.5041666666666667,False,0.4791666666666667,False,1,0
13,8,2,4.264697074890137,0.16920166810353596,True,1.805350383122762,False,0.6791666666666667,False,0.5625,False,1,0
14,8,2,4.4347333908081055,0.14383465548356375,True,2.7088046073913574,False,0.7166666666666667,False,0.6458333333333334,True,1,0
15,8,2,4.226691484451294,0.11116112048427264,True,2.9219888051350913,False,0.5541666666666667,False,0.4375,False,1,0
16,8,2,4.241666793823242,0.11429354399442673,False,2.582744916280111,False,0.8333333333333334,False,0.5625,False,1,0
17,8,2,4.280292987823486,0.10445854912201563,True,2.508552153905233,False,0.7041666666666667,False,0.4791666666666667,False,1,0
18,8,2,4.252624034881592,0.09884407594799996,True,3.3981874783833823,False,0.6125,False,0.4375,False,1,0
19,8,2,4.101213216781616,0.06147552169859409,True,1.3790384531021118,False,0.9208333333333333,True,0.625,False,1,0
20,8,2,4.223886728286743,0.057071846723556516,True,1.368609627087911,False,0.9416666666666667,True,0.6458333333333334,False,1,0
21,8,2,4.296721458435059,0.0702803397551179,False,1.1509600083033245,True,0.9958333333333333,True,0.6458333333333334,False,1,0
22,8,2,4.206782579421997,0.04336319714784622,True,0.837432344754537,True,0.9708333333333333,False,0.6875,True,1,0
23,8,2,4.320007562637329,0.07261413534482321,False,3.3098905881245932,False,0.6708333333333333,False,0.5625,False,1,0
24,8,2,4.1934754848480225,0.06274817784627279,False,4.39105208714803,False,0.5125,False,0.4791666666666667,False,1,0
25,8,2,4.253648519515991,0.09130473372836907,False,3.8526387214660645,False,0.6208333333333333,False,0.5416666666666666,False,1,0
26,8,2,4.384154558181763,0.07346057519316673,False,1.3900649150212605,False,0.8791666666666667,False,0.6041666666666666,False,1,0
27,8,2,4.253707647323608,0.06482104193419218,False,2.1443477074305215,False,0.7625,False,0.5416666666666666,False,1,0
28,8,2,4.247720718383789,0.051865381995836894,False,1.66230575243632,False,0.8875,False,0.625,False,1,0
29,8,2,4.298368453979492,0.049179131537675856,False,2.0181943575541177,False,0.8541666666666666,False,0.6041666666666666,False,1,0
30,8,2,4.25487756729126,0.04051274359226227,True,2.602767070134481,False,0.8041666666666667,False,0.5833333333333334,False,1,0
31,8,2,4.283766984939575,0.02845179451008638,True,1.2608906825383503,False,0.9958333333333333,False,0.625,False,1,0
32,8,2,4.250716209411621,0.022900304819146792,True,1.1903376777966816,False,0.9916666666666667,False,0.6666666666666666,False,1,0
33,8,2,4.368376970291138,0.026069949318965276,False,1.7607791026433308,False,0.9041666666666667,False,0.625,False,1,0
34,8,2,4.619208812713623,0.02299420249958833,False,2.1226770877838135,False,0.9083333333333333,False,0.6041666666666666,False,1,0
35,8,2,4.81116795539856,0.017605707608163358,True,4.5135800043741865,False,0.575,False,0.4166666666666667,False,1,0
1,8,2,4.619244575500488,1.7248006423314413,True,2.5183002948760986,True,0.26666666666666666,True,0.25,True,2,1
2,8,2,4.713807106018066,1.0248579065004984,True,2.5167537530263266,True,0.38333333333333336,True,0.3958333333333333,True,2,1
3,8,2,4.364234924316406,0.9005455533663432,True,6.035469849904378,False,0.25833333333333336,False,0.25,False,2,1
4,8,2,4.287626504898071,0.702420727411906,True,3.3481715520222983,False,0.4625,True,0.4375,True,2,1
5,8,2,4.365000009536743,0.617486035823822,True,4.498889446258545,False,0.475,True,0.4375,False,2,1
6,8,2,4.3119893074035645,0.4850805481274923,True,1.590996503829956,True,0.6083333333333333,True,0.5416666666666666,True,2,1
7,8,2,4.356184720993042,0.5433048605918884,False,1.4523852666219075,True,0.6541666666666667,True,0.6041666666666666,True,2,1
8,8,2,4.345314979553223,0.3867179870605469,True,3.1303691069285073,False,0.5791666666666667,False,0.5,False,2,1
9,8,2,4.2381591796875,0.31207248171170554,True,0.8416698376337687,True,0.8791666666666667,True,0.7291666666666666,True,2,1
10,8,2,4.379672288894653,0.28258368372917175,True,0.7233637173970541,True,0.9333333333333333,True,0.7291666666666666,False,2,1
11,8,2,4.1893720626831055,0.23925267060597738,True,2.853459358215332,False,0.5833333333333334,False,0.5208333333333334,False,2,1
12,8,2,4.408718585968018,0.19925121466318765,True,2.5267144044240317,False,0.5875,False,0.4583333333333333,False,2,1
13,8,2,4.174081563949585,0.2046371728181839,False,1.7423389752705891,False,0.7666666666666667,False,0.6041666666666666,False,2,1
14,8,2,4.2489283084869385,0.13792286018530528,True,2.1691803137461343,False,0.6416666666666667,False,0.5208333333333334,False,2,1
15,8,2,4.1531219482421875,0.11665598203738531,True,2.285693407058716,False,0.6625,False,0.5208333333333334,False,2,1
